text,label,id_reply
 I made that bitch lunch  Bitches love lunch,1,201010101021010
A NO BRAINER But as soon as this bitch gets rich in political power her views will change POLITICAL WHORES ,1,201010101021010
A pussy a day keeps the devil away ,1,201010101021010
Aint that about a bitch What does that mean,1,201010101021010
All these bitches want a baby I dont want no children,1,201010101021010
And bitch you must be lost ,1,201010101021010
Baby I like being on your left side no bitch you cant be there Cuz the street on that side and Twitter said I aint real if you do,1,201010101021010
Bae sounds like such a ghetto word Use something else,2,201010101021010
Batter the wee cunt Jewis y cos he fucked my ex Emma isnt battering the girls Ive nailedIve moved onstop being a pussy n do it urself,1,201010101021010
Bleed out hoe Alexa,1,201010101021010
Boolin in the bando wit a few bitches,1,201010101021010
Brownies for my brownie I love this movie ,2,201010101021010
But I need a bad bitch thats hotter than me might be the realist shit PartyNextDoor ever said Thats how I be feelin everyday,1,201010101021010
By the way we do punch bitches,1,201010101021010
Caesar is home    so much this bitch looks like Lets start with ape shit,1,201010101021010
Chinese Maverick We were communicating Comrade  u know giving the imperialist Yanks the Birdie,2,201010101021010
Dad say hi to my snapchat Dad  duces bitch ,1,201010101021010
Do you believe these hoes are not in fact loyal I disagree with that I do believe they are in fact the loyalest bunchthese hoes,1,201010101021010
Dont know no ugly bitches Dont know no broke niggas,1,201010101021010
Dont make me make you fall in live with a nigga like meee The birds amp2 are my favorite songs by Weeknd,1,201010101021010
Dont worry about the nigga you see worry about the nigga you DONT see Dats da nigga fuckin yo bitch,0,201010101021010
Dont you ever give my pussy away You keep it tight alright,1,201010101021010
Dropped a stack cause bitch Im ON  Song called Dope Download the mixtape here,1,201010101021010
Dumb bitches do dumb things,1,201010101021010
Eat the pussy like a real nigga hungry,1,201010101021010
Eff it Lets go after the cripple,1,201010101021010
Everything look better with a bitch next to it,1,201010101021010
Facto  Who cares if you a hoe when your ass looks like this ,1,201010101021010
For every bad bitch there is a nigga tired of fucking her,1,201010101021010
Foreign chick no lie Man that bitch Beautiful,1,201010101021010
Fresh nigga so you kno I need a clean bitch Who kno Im working cuz I wanna see my team rich,1,201010101021010
Fuck 0 I make my own rules Suck my dragon balls bitch call me goku,1,201010101021010
Generate ASCII boxes with NodeJS all I see is the ability to bring flappybird in node via ASCII tubes and bird ,2,201010101021010
Get me that shit bitch you is fine bear,1,201010101021010
Get your ass back to Detroit ya fuckin wigger,1,201010101021010
Girls that I dated its okay I aint mad yo unless you stabbed me in the heart no love hoe,1,201010101021010
HOW DO YOU KNOW MY TWITTER PASSWORD bitch please,1,201010101021010
Have you seen my shows Have you seen my hoes If I wasnt hot would they be so thick,1,201010101021010
He a bitch for hitting that hoe ,1,201010101021010
He married to a white woman lucky sumbitch  Uncle Ruckus,1,201010101021010
He wanna be my nigga but Im just trinna be his savings account   omg imma funny ass bitch man but thats Real Shit ,1,201010101021010
Her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe Its a long line of hoes Grandpa Carl everyone,1,201010101021010
Hey go look at that video of the man that found the kidnapped girls in Ohiowhat a nigger ,0,201010101021010
Hey pussy you still there,1,201010101021010
How about we draft all those gungho folks and send them to Afghanistan or other war zones so they can show their,2,201010101021010
How hotter than is it A bitch,1,201010101021010
How u talking to hoes bout bro n em Why you talking to hoes bout bro n em,1,201010101021010
How you doing crazy bitch is hilarious,1,201010101021010
I KNOW my shoes dirty as fuck whatever bitch You dont have to call Like negro one of the first things they LOOK at is shoes dog,1,201010101021010
I am a thrill billywith a hillbilly heart  HAHAHAHAHA Jesus Murphy,2,201010101021010
I call him my bitch,1,201010101021010
I cant handle no liquor But these bitches cant handle meeedd  Chief Sosa,1,201010101021010
I dont chase after dudes I chase after bitches  Edgar Bautista,1,201010101021010
I dont love these hoes baby Its me and you forever,1,201010101021010
I dont even need a picture of tamar that bitch is beat in every picture,1,201010101021010
I dont have hoes ,1,201010101021010
I found a new way to chug you have to open your mouth alot,2,201010101021010
I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her,1,201010101021010
I got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi,1,201010101021010
I got a sister she told me stop calling women bitches,1,201010101021010
I guess this is the night bitches die Stewie is that nigga,1,201010101021010
I had a bitch that had a bitch had the bitch eating halibut ,1,201010101021010
I have this ladylove Shes married but I still wanna bang her She wont have sex with me What a bitch A troubadour probably,1,201010101021010
I heard you was looking for Candy Man bitch,1,201010101021010
I hope you dont get mad ladies I only call you bitches bitches bc I dont know your names individually Katt Williams,1,201010101021010
I just got a number Im a bitch boy,1,201010101021010
I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car We know youre a faggot Whatd you sell,1,201010101021010
I only be with older men cause theyre more mature That supposed to fool us bitch,1,201010101021010
I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand,1,201010101021010
I said i dont like it it tastes like wolf pussy what How do you even know what that tastes like,1,201010101021010
I taught myself how to eat pussy and cut my own hair I taught myself how to eat pussy hair Name the movie ,1,201010101021010
I used to dress up like a cop too Oh really Yeahright after 11mad pussy Really YesIll NEVER FORGET,1,201010101021010
I went to jail for a flock amp came home wit a strike You went to jail as a bitch came home as a dike,1,201010101021010
I will fuck u where u stand U dizzy bitch Two unique amp separate phrases I overheard a relative saying when I was younger,1,201010101021010
I woke up like thi bitch go back to bed,1,201010101021010
I would rather you call me bitch than sir my manager,1,201010101021010
Ill beat on that pussy so hard,1,201010101021010
Ill slit your throatneck,2,201010101021010
Im a funky ass honkey  s shout out to tonight before Cabaret ,1,201010101021010
Im comparing KFC to the pussy,1,201010101021010
Im downloading you a new personality and ordering you a new face You bitch I love you Goddamn it Axl Rose yelling at his sex robot,1,201010101021010
Im feelin like Malcolm in the middle these bitches surround me they cant miss em,1,201010101021010
Im gonna piss on your dimple  Stop wasting prayers on trash teams lol,1,201010101021010
Im probably your main bitch chocolate dipped cinnamon apple,1,201010101021010
Im sick of his shit man  Sit his bitch ass Im fed up bro   Geno threw yet another pick smh,1,201010101021010
Im sorry I fucked yo bitch But she really dig a nigga,1,201010101021010
IBS irritable bitch syndrome,1,201010101021010
If you love her then hide yo bitch so youll keep shorty,1,201010101021010
If you talk back to me you aint getting no pussy Me,1,201010101021010
If youre a bad bitch put your hands up high Every girl in the room starts waving there hands around,1,201010101021010
Imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahahahahahaha,1,201010101021010
In My Mind Gotta be the dumb hoe anthem,1,201010101021010
Is that an albino Mexican No dad hes Asian,2,201010101021010
It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry,1,201010101021010
Its allegations were u in the bedroom Did u see it Words of a naive amp blind bitch We know ur husband cheated on u Ramona is dumb,1,201010101021010
Its never too late to tag a bitch,1,201010101021010
Its the dykes hunter dyke with a dyke,1,201010101021010
Julia Roberts youre a ho,1,201010101021010
Just follow the yellow brick twitter,2,201010101021010
LMFAOOOOOOOOOOOOOOOOOO  If your pussy is good but my mama dont like you Guess who gotta gomy mama,1,201010101021010
LOL cripple  Wendy Davis   Scientists create remotecontrolled chick to study shy penguins,2,201010101021010
Lets do nips ahoy and spank me maybe,1,201010101021010
Lets kill cracker babies WTF did I just hear WOW,0,201010101021010
Like correct me if Im wrong but Doesnt pimpin involve smackin bitches for money,1,201010101021010
Lmao     Pound cake look like pussy  ,1,201010101021010
Lmao  The drose adidas are lighter than my phone  Shit is retarded,1,201010101021010
Mam Rene doet in haar rol net of ze ongesteld is Wat is ongesteld Van dat soort vragen waar je denkt hoe leg ik die weer uit,2,201010101021010
Maybe she wants to be more than your friend or maybe shes a stupid bitch You never know until you make her cum ,1,201010101021010
Mine plays DMX and kirk Franklin smh  Well my neighbors are ghetto  They get up at like am and beat their kids,2,201010101021010
My grandma used to call me a porch monkey all the time Come to think of it she did refer to a broken bottle as a nigger knife ,0,201010101021010
My momma told me to tell you to mind yoooo damn motha fuckin business you 2 not knowin what it is bitch,1,201010101021010
My nips are freeeeezingand thats not okay because theyre slicing through my bra ,1,201010101021010
My twitter was hacked  Im too pussy to admit that I said it and now I want to act like I never said it,1,201010101021010
Nah girl I aint gon be able to make it its been tight since Russ loss his job you in the back like damn bitch really,1,201010101021010
Nah its You   yo i thought some1 photoshopped my face on that faggot smmfhi hate yall,0,201010101021010
New Flame the song of the yr lol that bitch SUPER run like,1,201010101021010
Niggas always yelling Fuck bitches Get money meanwhile theyre broke and still want the bitches,1,201010101021010
Niggas be pressed for pussy Eeeeeen nothin,1,201010101021010
No bitches   nan,1,201010101021010
No boats and hoes please thanks  Mom,1,201010101021010
OVO  amp kendrick lamar still trash,2,201010101021010
On top of that she just a pregnant ass sorry hoe Aint never got no money Even her water broke ,1,201010101021010
Only a couple of Red Sox have gotten past first base Im dying laughing Maybe the Yanks need to teach them some game,2,201010101021010
Our people Now is the time for the Aryan race stand up and say no more Before the mongerls turn the world into a ghetto slum,0,201010101021010
Pistol whip my Dickau shoot yo bitch club up Sometimes freestyles be freestyles And Im okay with that,1,201010101021010
 it for me Please and thanks  Did a pierced pussy just come across my timeline ,1,201010101021010
Remy Machiavelli send shots to ya belly  my bitch ,1,201010101021010
Roberto you are one nasty hoe,1,201010101021010
SORRY JB FANREALLY JUSTIN COME BACK That is the top comment on a Justin Timberlake video with million views Son of a fucking bitch,1,201010101021010
